tradeday,account,ticker,attr
"2018-05-10 00:00:00",XLIN01,KR,0
"2018-05-10 00:00:00",XLIN01,LQD,0.000402141772412475
"2018-05-10 00:00:00",XLIN01,MCD,0.000575478743279921
"2018-05-10 00:00:00",XLIN01,PEP,0.000577212112988595
"2018-05-10 00:00:00",XLIN01,SQ,0.00033800709319152
"2018-05-10 00:00:00",XLIN01,TWTR,0.00103048829180697
"2018-05-10 00:00:00",XLIN01,WMT,0.000143003000965643
"2018-05-10 00:00:00",XLIN01,YUMC,0.000403008457266812
"2018-05-11 00:00:00",XLIN01,CMG,0.00057802022870351
"2018-05-11 00:00:00",XLIN01,EBAY,-0.000207361517023681
"2018-05-11 00:00:00",XLIN01,GPRO,0.000762053575062026
"2018-05-11 00:00:00",XLIN01,INTU,-0.0000172801264186401
"2018-05-11 00:00:00",XLIN01,JD,0.0000864006320932003
"2018-05-11 00:00:00",XLIN01,KO,-0.0000483843539721922
"2018-05-11 00:00:00",XLIN01,KR,0.00172369261025935
"2018-05-11 00:00:00",XLIN01,LQD,0.00013824101134912
"2018-05-11 00:00:00",XLIN01,MCD,0.000221185618158593
"2018-05-11 00:00:00",XLIN01,PEP,0.0000829446068094723
"2018-05-11 00:00:00",XLIN01,SQ,0.0000691205056745602
"2018-05-11 00:00:00",XLIN01,TWTR,-0.000300674199684337
"2018-05-11 00:00:00",XLIN01,WMT,0.00065578079758739
"2018-05-11 00:00:00",XLIN01,YUMC,-0.000712805214768902
"2018-05-14 00:00:00",XLIN01,CMG,0.0000413469834197046
"2018-05-14 00:00:00",XLIN01,EBAY,0.000111981413428367
"2018-05-14 00:00:00",XLIN01,GPRO,-0.000379875410168536
"2018-05-14 00:00:00",XLIN01,INTU,-0.000277369347107185
"2018-05-14 00:00:00",XLIN01,JD,0.000189507007340313
"2018-05-14 00:00:00",XLIN01,KO,-0.000120595368307472
"2018-05-14 00:00:00",XLIN01,KR,0.00233222828351771
"2018-05-14 00:00:00",XLIN01,LQD,-0.000144714441968966
"2018-05-14 00:00:00",XLIN01,MCD,-0.000461707981520035
"2018-05-14 00:00:00",XLIN01,PEP,-0.000144714441968966
"2018-05-14 00:00:00",XLIN01,SQ,-0.000387627969559731
"2018-05-14 00:00:00",XLIN01,TWTR,0.00159875002556191
"2018-05-14 00:00:00",XLIN01,WMT,0.000957010387068579
"2018-05-14 00:00:00",XLIN01,YUMC,-0.0000646046615932884
"2018-05-15 00:00:00",XLIN01,CMG,0.000386372408188128
"2018-05-15 00:00:00",XLIN01,EBAY,-0.000266167658974044
"2018-05-15 00:00:00",XLIN01,GPRO,0.000378644960024365
"2018-05-15 00:00:00",XLIN01,INTU,-0.000484253418262453
"2018-05-15 00:00:00",XLIN01,JD,-0.000901535619105631
"2018-05-15 00:00:00",XLIN01,KO,-0.000384655197485069
"2018-05-15 00:00:00",XLIN01,KR,0.000163135016790543
"2018-05-15 00:00:00",XLIN01,LQD,-0.000597589324664304
"2018-05-15 00:00:00",XLIN01,MCD,-0.00114022790683074
"2018-05-15 00:00:00",XLIN01,PEP,-0.000180307123821126
"2018-05-15 00:00:00",XLIN01,SQ,0.000317683980065794
"2018-05-15 00:00:00",XLIN01,TWTR,-0.00159357153243814
"2018-05-15 00:00:00",XLIN01,WMT,0.000122780565268672
"2018-05-15 00:00:00",XLIN01,YUMC,-0.000412130568734003
"2018-05-16 00:00:00",XLIN01,CMG,0.00468632162688523
"2018-05-16 00:00:00",XLIN01,EBAY,0.000232892847277565
"2018-05-16 00:00:00",XLIN01,GPRO,0.000507188867404476
"2018-05-16 00:00:00",XLIN01,INTU,0.000110408460931587
"2018-05-16 00:00:00",XLIN01,JD,0.000267395491318686
"2018-05-16 00:00:00",XLIN01,KO,-0.000205290732044669
"2018-05-16 00:00:00",XLIN01,KR,0.00155693181235558
"2018-05-16 00:00:00",XLIN01,LQD,-0.000103507932123362
"2018-05-16 00:00:00",XLIN01,MCD,-0.000131110047356259
"2018-05-16 00:00:00",XLIN01,PEP,0.000201840467640557
"2018-05-16 00:00:00",XLIN01,SQ,0.00167337823599436
"2018-05-16 00:00:00",XLIN01,TWTR,0.0000500288338596252
"2018-05-16 00:00:00",XLIN01,WMT,0.00152760456492062
"2018-05-16 00:00:00",XLIN01,YUMC,0.000672801558801856
"2018-05-17 00:00:00",XLIN01,CMG,-0.00155868960325198
"2018-05-17 00:00:00",XLIN01,EBAY,0.0000426570772646958
"2018-05-17 00:00:00",XLIN01,GPRO,0.000543451164352224
"2018-05-17 00:00:00",XLIN01,INTU,-0.000107495834707033
"2018-05-17 00:00:00",XLIN01,JD,-0.00040097652628814
"2018-05-17 00:00:00",XLIN01,KO,0.000895798622558612
"2018-05-17 00:00:00",XLIN01,KR,0.00291774408490519
"2018-05-17 00:00:00",XLIN01,LQD,-0.000150152911971729
"2018-05-17 00:00:00",XLIN01,MCD,-0.00106472064852681
"2018-05-17 00:00:00",XLIN01,PEP,0.000373675996838735
"2018-05-17 00:00:00",XLIN01,SQ,-0.00151006053517023
"2018-05-17 00:00:00",XLIN01,TWTR,-0.000470080991456948
"2018-05-17 00:00:00",XLIN01,WMT,-0.00153906734771022
"2018-05-17 00:00:00",XLIN01,YUMC,0
"2018-05-18 00:00:00",XLIN01,CMG,-0.00170034669633152
"2018-05-18 00:00:00",XLIN01,EBAY,-0.0000683900129243446
"2018-05-18 00:00:00",XLIN01,GPRO,-0.00238766632622118
"2018-05-18 00:00:00",XLIN01,INTU,0.000129941024556255
"2018-05-18 00:00:00",XLIN01,JD,-0.000213718790388577
"2018-05-18 00:00:00",XLIN01,KO,-0.000143619027141124
"2018-05-18 00:00:00",XLIN01,KR,-0.00332973875425403
"2018-05-18 00:00:00",XLIN01,LQD,0.00032143306074442
"2018-05-18 00:00:00",XLIN01,MCD,-0.000225687042650337
"2018-05-18 00:00:00",XLIN01,PEP,-0.00021029928974236
"2018-05-18 00:00:00",XLIN01,SQ,0.000188072535541948
"2018-05-18 00:00:00",XLIN01,TWTR,0.000123956898425375
"2018-05-18 00:00:00",XLIN01,WMT,-0.000799308276053278
"2018-05-18 00:00:00",XLIN01,YUMC,0.000730918263128933
"2018-05-21 00:00:00",XLIN01,CMG,0.000493587055111811
"2018-05-21 00:00:00",XLIN01,EBAY,-0.0000258422541943357
"2018-05-21 00:00:00",XLIN01,GPRO,0.000168836060736326
"2018-05-21 00:00:00",XLIN01,INTU,0.00019812394882324
"2018-05-21 00:00:00",XLIN01,JD,0.000491002829692378
"2018-05-21 00:00:00",XLIN01,KO,0.000277373528352536
"2018-05-21 00:00:00",XLIN01,KR,-0.000982005659384756
"2018-05-21 00:00:00",XLIN01,LQD,0.0000482388744960933
"2018-05-21 00:00:00",XLIN01,MCD,0.000344563389257809
"2018-05-21 00:00:00",XLIN01,PEP,0.00103369016777343
"2018-05-21 00:00:00",XLIN01,SQ,0.00116290143874511
"2018-05-21 00:00:00",XLIN01,TWTR,0.00249808457211912
"2018-05-21 00:00:00",XLIN01,WMT,0.000824367908799308
"2018-05-21 00:00:00",XLIN01,YUMC,0.000969084532287588
"2018-05-22 00:00:00",XLIN01,CMG,-0.000107729281855061
"2018-05-22 00:00:00",XLIN01,EBAY,-0.000444597036227237
"2018-05-22 00:00:00",XLIN01,GPRO,-0.00046084192793554
"2018-05-22 00:00:00",XLIN01,INTU,-0.000196648689100509
"2018-05-22 00:00:00",XLIN01,JD,0.0000683995440349595
"2018-05-22 00:00:00",XLIN01,KO,-0.000191518723297887
"2018-05-22 00:00:00",XLIN01,KR,-0.000568571209790601
"2018-05-22 00:00:00",XLIN01,LQD,-0.0000820794528419514
"2018-05-22 00:00:00",XLIN01,MCD,-0.00138851074390968
"2018-05-22 00:00:00",XLIN01,PEP,0.000215458563710123
"2018-05-22 00:00:00",XLIN01,SQ,-0.00150478996876911
"2018-05-22 00:00:00",XLIN01,TWTR,-0.00190920227287581
"2018-05-22 00:00:00",XLIN01,WMT,-0.00107216285274799
"2018-05-22 00:00:00",XLIN01,YUMC,-0.000512996580262197
"2018-05-23 00:00:00",XLIN01,CMG,0.000535317397184406
"2018-05-23 00:00:00",XLIN01,EBAY,0.000232746694428003
"2018-05-23 00:00:00",XLIN01,GPRO,0.000506870578976539
"2018-05-23 00:00:00",XLIN01,INTU,0.000980984215774323
"2018-05-23 00:00:00",XLIN01,JD,0.000310328925904004
"2018-05-23 00:00:00",XLIN01,KO,0.000181025206777335
"2018-05-23 00:00:00",XLIN01,KR,-0.00106460062080957
"2018-05-23 00:00:00",XLIN01,LQD,0.000337913719317693
"2018-05-23 00:00:00",XLIN01,MCD,0.00149647504269264
"2018-05-23 00:00:00",XLIN01,PEP,0.00026895173578347
"2018-05-23 00:00:00",XLIN01,SQ,0.000396531405321782
"2018-05-23 00:00:00",XLIN01,TWTR,0.00139992826574473
"2018-05-23 00:00:00",XLIN01,WMT,-0.000341361818494404
"2018-05-23 00:00:00",XLIN01,YUMC,0.0000775822314760009
"2018-05-24 00:00:00",XLIN01,CMG,-0.000535057664124823
"2018-05-24 00:00:00",XLIN01,EBAY,-0.00021436605133206
"2018-05-24 00:00:00",XLIN01,GPRO,0.000294110222427587
"2018-05-24 00:00:00",XLIN01,INTU,0.000267528832062411
"2018-05-24 00:00:00",XLIN01,JD,-0.0000171492841065648
"2018-05-24 00:00:00",XLIN01,KO,-0.000096035990996763
"2018-05-24 00:00:00",XLIN01,KR,-0.0000814590995061829
"2018-05-24 00:00:00",XLIN01,LQD,0.00021951083656403
"2018-05-24 00:00:00",XLIN01,MCD,0.000528197950482197
"2018-05-24 00:00:00",XLIN01,PEP,-0.000138909201263175
"2018-05-24 00:00:00",XLIN01,SQ,0.000394433534450991
"2018-05-24 00:00:00",XLIN01,TWTR,0.00024866461954519
"2018-05-24 00:00:00",XLIN01,WMT,-0.00015091370013777
"2018-05-24 00:00:00",XLIN01,YUMC,0.00028296318775832
"2018-05-25 00:00:00",XLIN01,CMG,-0.00114870904633815
"2018-05-25 00:00:00",XLIN01,EBAY,0.000128490944780554
"2018-05-25 00:00:00",XLIN01,GPRO,0.0000419737086283143
"2018-05-25 00:00:00",XLIN01,INTU,-0.000119924881795184
"2018-05-25 00:00:00",XLIN01,JD,0.000145623070751294
"2018-05-25 00:00:00",XLIN01,KO,0.0000959399054361469
"2018-05-25 00:00:00",XLIN01,KR,0.000406887991805087
"2018-05-25 00:00:00",XLIN01,LQD,0.000232996913202071
"2018-05-25 00:00:00",XLIN01,MCD,0.000561933731840289
"2018-05-25 00:00:00",XLIN01,PEP,0.000066815291285888
"2018-05-25 00:00:00",XLIN01,SQ,0.000188453385678146
"2018-05-25 00:00:00",XLIN01,TWTR,0.000273257409233311
"2018-05-25 00:00:00",XLIN01,WMT,-0.000367484102072384
"2018-05-25 00:00:00",XLIN01,YUMC,-0.0000128490944780554
"2018-05-28 00:00:00",XLIN01,CMG,0
"2018-05-28 00:00:00",XLIN01,EBAY,0
"2018-05-28 00:00:00",XLIN01,GPRO,0
"2018-05-28 00:00:00",XLIN01,INTU,0
"2018-05-28 00:00:00",XLIN01,JD,0
"2018-05-28 00:00:00",XLIN01,KO,0
"2018-05-28 00:00:00",XLIN01,KR,0
"2018-05-28 00:00:00",XLIN01,LQD,0
"2018-05-28 00:00:00",XLIN01,MCD,0
"2018-05-28 00:00:00",XLIN01,PEP,0
"2018-05-28 00:00:00",XLIN01,SQ,0
"2018-05-28 00:00:00",XLIN01,TWTR,0
"2018-05-28 00:00:00",XLIN01,WMT,0
"2018-05-28 00:00:00",XLIN01,YUMC,0
"2018-05-29 00:00:00",XLIN01,CMG,0.00104026338133169
"2018-05-29 00:00:00",XLIN01,EBAY,-0.000351035379708634
"2018-05-29 00:00:00",XLIN01,GPRO,0.000209765043972233
"2018-05-29 00:00:00",XLIN01,INTU,-0.0000667823405299353
"2018-05-29 00:00:00",XLIN01,JD,-0.000291102510002282
"2018-05-29 00:00:00",XLIN01,KO,0.000335624070355572
"2018-05-29 00:00:00",XLIN01,KR,-0.000894712126330544
"2018-05-29 00:00:00",XLIN01,LQD,0.00041781772023857
"2018-05-29 00:00:00",XLIN01,MCD,-0.00177401294330803
"2018-05-29 00:00:00",XLIN01,PEP,0.000405831146297299
"2018-05-29 00:00:00",XLIN01,SQ,0.000984611430890072
"2018-05-29 00:00:00",XLIN01,TWTR,0.00101800260115504
"2018-05-29 00:00:00",XLIN01,WMT,-0.0000565081342945607
"2018-05-29 00:00:00",XLIN01,YUMC,-0.000218326882501712
"2018-05-30 00:00:00",XLIN01,CMG,0.000923976860744812
"2018-05-30 00:00:00",XLIN01,EBAY,0.000273770921702167
"2018-05-30 00:00:00",XLIN01,GPRO,0.0000838423447712885
"2018-05-30 00:00:00",XLIN01,INTU,0.000752870034680958
"2018-05-30 00:00:00",XLIN01,JD,-0.000624539915133067
"2018-05-30 00:00:00",XLIN01,KO,0.00053898650210114
"2018-05-30 00:00:00",XLIN01,KR,0.00390123563425587
"2018-05-30 00:00:00",XLIN01,LQD,-0.000307992286914937
"2018-05-30 00:00:00",XLIN01,MCD,0.0008213127651065
"2018-05-30 00:00:00",XLIN01,PEP,0.00037472394907984
"2018-05-30 00:00:00",XLIN01,SQ,0.000846978789016078
"2018-05-30 00:00:00",XLIN01,TWTR,0.000793935672936283
"2018-05-30 00:00:00",XLIN01,WMT,0.00161867057456406
"2018-05-30 00:00:00",XLIN01,YUMC,0.0011678040878858
"2018-05-31 00:00:00",XLIN01,CMG,-0.00163210197880816
"2018-05-31 00:00:00",XLIN01,EBAY,-0.000109991320500291
"2018-05-31 00:00:00",XLIN01,GPRO,-0.000331666135662415
"2018-05-31 00:00:00",XLIN01,INTU,0.0000846087080771466
"2018-05-31 00:00:00",XLIN01,JD,-0.000524573990078309
"2018-05-31 00:00:00",XLIN01,KO,-0.000153987848700407
"2018-05-31 00:00:00",XLIN01,KR,-0.0052245877237638
"2018-05-31 00:00:00",XLIN01,LQD,-0.0000338434832308586
"2018-05-31 00:00:00",XLIN01,MCD,-0.00122513409295708
"2018-05-31 00:00:00",XLIN01,PEP,-0.000331243092122029
"2018-05-31 00:00:00",XLIN01,SQ,0.000287669607462299
"2018-05-31 00:00:00",XLIN01,TWTR,0.000834241861640666
"2018-05-31 00:00:00",XLIN01,WMT,-0.00147049934638081
"2018-05-31 00:00:00",XLIN01,YUMC,-0.000139604368327292
"2018-06-01 00:00:00",XLIN01,CMG,0.00216386779369425
"2018-06-01 00:00:00",XLIN01,EBAY,0.000529857042689744
"2018-06-01 00:00:00",XLIN01,GPRO,-0.000167503194140629
"2018-06-01 00:00:00",XLIN01,INTU,0.000423885634151796
"2018-06-01 00:00:00",XLIN01,JD,0.000777693401367205
"2018-06-01 00:00:00",XLIN01,KO,0.000143574166406253
"2018-06-01 00:00:00",XLIN01,KR,0.000730689954031825
"2018-06-01 00:00:00",XLIN01,LQD,-0.000151299823931923
"2018-06-01 00:00:00",XLIN01,MCD,0.000109389841071431
"2018-06-01 00:00:00",XLIN01,PEP,0
"2018-06-01 00:00:00",XLIN01,SQ,0.000991345434709844
"2018-06-01 00:00:00",XLIN01,TWTR,0.00483280899421049
"2018-06-01 00:00:00",XLIN01,WMT,0.000423031026018425
"2018-06-01 00:00:00",XLIN01,YUMC,0.0000512764880022333
"2018-06-04 00:00:00",XLIN01,CMG,0.00132140389399044
"2018-06-04 00:00:00",XLIN01,EBAY,0.000617162407301995
"2018-06-04 00:00:00",XLIN01,GPRO,0.000828519396104048
"2018-06-04 00:00:00",XLIN01,INTU,0.000493729925841596
"2018-06-04 00:00:00",XLIN01,JD,0.001750035867281
"2018-06-04 00:00:00",XLIN01,KO,0.000437931680797854
"2018-06-04 00:00:00",XLIN01,KR,0.00265041663957775
"2018-06-04 00:00:00",XLIN01,LQD,-0.000175849014683308
"2018-06-04 00:00:00",XLIN01,MCD,0.000716922906016564
"2018-06-04 00:00:00",XLIN01,PEP,-0.0000659433805062406
"2018-06-04 00:00:00",XLIN01,SQ,0.0015133160398227
"2018-06-04 00:00:00",XLIN01,TWTR,0.00301564151622769
"2018-06-04 00:00:00",XLIN01,WMT,0.00225982892427155
"2018-06-04 00:00:00",XLIN01,YUMC,0.000190221289921848
"2018-06-05 00:00:00",XLIN01,CMG,0.00237506575552273
"2018-06-05 00:00:00",XLIN01,EBAY,0.000807505707275518
"2018-06-05 00:00:00",XLIN01,GPRO,0.000407915254190726
"2018-06-05 00:00:00",XLIN01,INTU,0.000204790107205956
"2018-06-05 00:00:00",XLIN01,JD,0.000591060878521255
"2018-06-05 00:00:00",XLIN01,KO,-0.000442879418835645
"2018-06-05 00:00:00",XLIN01,KR,0.00126536976810184
"2018-06-05 00:00:00",XLIN01,LQD,0.0000532787270779723
"2018-06-05 00:00:00",XLIN01,MCD,-0.000492828225471244
"2018-06-05 00:00:00",XLIN01,PEP,0.0000449539259720391
"2018-06-05 00:00:00",XLIN01,SQ,0.000308017640919527
"2018-06-05 00:00:00",XLIN01,TWTR,0.00463524925578359
"2018-06-05 00:00:00",XLIN01,WMT,-0.000732582497322119
"2018-06-05 00:00:00",XLIN01,YUMC,0.00101146333437088
"2018-06-06 00:00:00",XLIN01,CMG,0.000118685958519752
"2018-06-06 00:00:00",XLIN01,EBAY,-0.000074178724074845
"2018-06-06 00:00:00",XLIN01,GPRO,0.000323089553748214
"2018-06-06 00:00:00",XLIN01,INTU,0.000209348843500118
"2018-06-06 00:00:00",XLIN01,JD,0.00126103830927237
"2018-06-06 00:00:00",XLIN01,KO,0.000403861942185267
"2018-06-06 00:00:00",XLIN01,KR,-0.00180089457892818
"2018-06-06 00:00:00",XLIN01,LQD,-0.000276933903212755
"2018-06-06 00:00:00",XLIN01,MCD,0.00191216266504045
"2018-06-06 00:00:00",XLIN01,PEP,0.000306605392842693
"2018-06-06 00:00:00",XLIN01,SQ,0.000947839252067464
"2018-06-06 00:00:00",XLIN01,TWTR,0.000717060999390168
"2018-06-06 00:00:00",XLIN01,WMT,-0.0000543977309882197
"2018-06-06 00:00:00",XLIN01,YUMC,0.00113740710248096
"2018-06-07 00:00:00",XLIN01,CMG,-0.00136284144733762
"2018-06-07 00:00:00",XLIN01,EBAY,0.000410000435420462
"2018-06-07 00:00:00",XLIN01,GPRO,0.000843780896095311
"2018-06-07 00:00:00",XLIN01,INTU,-0.000531360564304919
"2018-06-07 00:00:00",XLIN01,JD,-0.000738000783756832
"2018-06-07 00:00:00",XLIN01,KO,-0.0000229600243835459
"2018-06-07 00:00:00",XLIN01,KR,0.00233700248189664
"2018-06-07 00:00:00",XLIN01,LQD,0.000249280264735641
"2018-06-07 00:00:00",XLIN01,MCD,0.00465760494637645
"2018-06-07 00:00:00",XLIN01,PEP,0.000162360172426503
"2018-06-07 00:00:00",XLIN01,SQ,-0.0016810017852239
"2018-06-07 00:00:00",XLIN01,TWTR,-0.000951201010175473
"2018-06-07 00:00:00",XLIN01,WMT,0.000351780373590757
"2018-06-07 00:00:00",XLIN01,YUMC,-0.0000738000783756832
"2018-06-08 00:00:00",XLIN01,CMG,0.00125003788922033
"2018-06-08 00:00:00",XLIN01,EBAY,-0.000130722916519774
"2018-06-08 00:00:00",XLIN01,GPRO,-0.00100084732960452
"2018-06-08 00:00:00",XLIN01,INTU,0
"2018-06-08 00:00:00",XLIN01,JD,0.000343147655864406
"2018-06-08 00:00:00",XLIN01,KO,0.000583351014969489
"2018-06-08 00:00:00",XLIN01,KR,0.00294943580397739
"2018-06-08 00:00:00",XLIN01,LQD,-0.000124186770693785
"2018-06-08 00:00:00",XLIN01,MCD,-0.000372560312081355
"2018-06-08 00:00:00",XLIN01,PEP,0.000651980546142371
"2018-06-08 00:00:00",XLIN01,SQ,0.000906890233355929
"2018-06-08 00:00:00",XLIN01,TWTR,0.00357772282150055
"2018-06-08 00:00:00",XLIN01,WMT,-0.000530244830133332
"2018-06-08 00:00:00",XLIN01,YUMC,0.000661784764881354
"2018-06-11 00:00:00",XLIN01,CMG,0.00322185639996504
"2018-06-11 00:00:00",XLIN01,EBAY,0.000161983730516091
"2018-06-11 00:00:00",XLIN01,GPRO,0.00158744055905769
"2018-06-11 00:00:00",XLIN01,INTU,0.0000161983730516091
"2018-06-11 00:00:00",XLIN01,JD,-0.000226777222722527
"2018-06-11 00:00:00",XLIN01,KO,0.000204099500450274
"2018-06-11 00:00:00",XLIN01,KR,0.00138496089591258
"2018-06-11 00:00:00",XLIN01,LQD,-0.0000712728414270799
"2018-06-11 00:00:00",XLIN01,MCD,-0.00156800251139576
"2018-06-11 00:00:00",XLIN01,PEP,0.000349884857914756
"2018-06-11 00:00:00",XLIN01,SQ,-0.000396860139764422
"2018-06-11 00:00:00",XLIN01,TWTR,0.000493240459421496
"2018-06-11 00:00:00",XLIN01,WMT,-0.0000534546310703099
"2018-06-11 00:00:00",XLIN01,YUMC,0.0000364463393661204
"2018-06-12 00:00:00",XLIN01,CMG,-0.0000821892707708604
"2018-06-12 00:00:00",XLIN01,EBAY,-0.000032231086576808
"2018-06-12 00:00:00",XLIN01,GPRO,0.00130294167486746
"2018-06-12 00:00:00",XLIN01,INTU,0.000182105639158965
"2018-06-12 00:00:00",XLIN01,JD,0.00147457221088897
"2018-06-12 00:00:00",XLIN01,KO,0.000315864648452718
"2018-06-12 00:00:00",XLIN01,KR,0.00114823245929879
"2018-06-12 00:00:00",XLIN01,LQD,0.0000064462173153616
"2018-06-12 00:00:00",XLIN01,MCD,0.000154709215568678
"2018-06-12 00:00:00",XLIN01,PEP,0.000614002199288192
"2018-06-12 00:00:00",XLIN01,SQ,0.00154709215568678
"2018-06-12 00:00:00",XLIN01,TWTR,0.00483708031801446
"2018-06-12 00:00:00",XLIN01,WMT,-0.000177270976172444
"2018-06-12 00:00:00",XLIN01,YUMC,0.000374686381455393
"2018-06-13 00:00:00",XLIN01,CMG,-0.00215051039974882
"2018-06-13 00:00:00",XLIN01,EBAY,-0.00089206357322914
"2018-06-13 00:00:00",XLIN01,GPRO,-0.000507361157274073
"2018-06-13 00:00:00",XLIN01,INTU,0.0000477891199944182
"2018-06-13 00:00:00",XLIN01,JD,-0.000175226773312867
"2018-06-13 00:00:00",XLIN01,KO,-0.000256468277303378
"2018-06-13 00:00:00",XLIN01,KR,0.00242131541305052
"2018-06-13 00:00:00",XLIN01,LQD,-0.0000700907093251467
"2018-06-13 00:00:00",XLIN01,MCD,-0.0000955782399888364
"2018-06-13 00:00:00",XLIN01,PEP,0.000377534047955904
"2018-06-13 00:00:00",XLIN01,SQ,-0.000565504586600616
"2018-06-13 00:00:00",XLIN01,TWTR,0.00133968833051019
"2018-06-13 00:00:00",XLIN01,WMT,-0.00000876133866564334
"2018-06-13 00:00:00",XLIN01,YUMC,-0.000872151439898132
"2018-06-14 00:00:00",XLIN01,CMG,0.000751346621321063
"2018-06-14 00:00:00",XLIN01,EBAY,-0.00026321059982585
"2018-06-14 00:00:00",XLIN01,GPRO,-0.000859821292764444
"2018-06-14 00:00:00",XLIN01,INTU,0.000205782832591119
"2018-06-14 00:00:00",XLIN01,JD,0.00199401969565038
"2018-06-14 00:00:00",XLIN01,KO,-0.000234496716208485
"2018-06-14 00:00:00",XLIN01,KR,0.00113659122652072
"2018-06-14 00:00:00",XLIN01,LQD,0.000331804877356223
"2018-06-14 00:00:00",XLIN01,MCD,0.000299900562225817
"2018-06-14 00:00:00",XLIN01,PEP,-0.0000669990617738528
"2018-06-14 00:00:00",XLIN01,SQ,0.00110069887199901
"2018-06-14 00:00:00",XLIN01,TWTR,0.00622213905830745
"2018-06-14 00:00:00",XLIN01,WMT,-0.00026321059982585
"2018-06-14 00:00:00",XLIN01,YUMC,-0.000358923545217069
"2018-06-15 00:00:00",XLIN01,CMG,0.000371955385254567
"2018-06-15 00:00:00",XLIN01,EBAY,-0.000086868561312107
"2018-06-15 00:00:00",XLIN01,GPRO,0.0000386959954935749
"2018-06-15 00:00:00",XLIN01,INTU,-0.0000189531406499142
"2018-06-15 00:00:00",XLIN01,JD,-0.000126354270999428
"2018-06-15 00:00:00",XLIN01,KO,0.000597023930472299
"2018-06-15 00:00:00",XLIN01,KR,-0.0021006397553655
"2018-06-15 00:00:00",XLIN01,LQD,-0.000101083416799543
"2018-06-15 00:00:00",XLIN01,MCD,-0.000372745099448314
"2018-06-15 00:00:00",XLIN01,PEP,0.00117509472029468
"2018-06-15 00:00:00",XLIN01,SQ,0.000473828516247856
"2018-06-15 00:00:00",XLIN01,TWTR,-0.00219856431539005
"2018-06-15 00:00:00",XLIN01,WMT,-0.0000781817051808963
"2018-06-15 00:00:00",XLIN01,YUMC,-0.000343525674279696
"2018-06-18 00:00:00",XLIN01,CMG,0.00153234203869912
"2018-06-18 00:00:00",XLIN01,EBAY,-0.0000237572409100639
"2018-06-18 00:00:00",XLIN01,GPRO,0.00100889083064738
"2018-06-18 00:00:00",XLIN01,INTU,0.0000316763212134185
"2018-06-18 00:00:00",XLIN01,JD,0.000134624365157029
"2018-06-18 00:00:00",XLIN01,KO,-0.000631942608207699
"2018-06-18 00:00:00",XLIN01,KR,0.000978006417464296
"2018-06-18 00:00:00",XLIN01,LQD,-0.0000760231709122044
"2018-06-18 00:00:00",XLIN01,MCD,-0.000114034756368307
"2018-06-18 00:00:00",XLIN01,PEP,-0.00105957294458885
"2018-06-18 00:00:00",XLIN01,SQ,0.001362081812177
"2018-06-18 00:00:00",XLIN01,TWTR,0.000459306657594568
"2018-06-18 00:00:00",XLIN01,WMT,-0.000609769183358306
"2018-06-18 00:00:00",XLIN01,YUMC,0.0000237572409100639
"2018-06-19 00:00:00",XLIN01,CMG,0.000180012188720041
"2018-06-19 00:00:00",XLIN01,EBAY,0.000252648685922865
"2018-06-19 00:00:00",XLIN01,GPRO,-0.000851110260702652
"2018-06-19 00:00:00",XLIN01,INTU,0.000228962871617597
"2018-06-19 00:00:00",XLIN01,JD,-0.00147641575836174
"2018-06-19 00:00:00",XLIN01,KO,0.0000552669000456268
"2018-06-19 00:00:00",XLIN01,KR,-0.000150010157266701
"2018-06-19 00:00:00",XLIN01,LQD,0.0000378973028884298
"2018-06-19 00:00:00",XLIN01,MCD,-0.000827424446397384
"2018-06-19 00:00:00",XLIN01,PEP,0.000274755445941116
"2018-06-19 00:00:00",XLIN01,SQ,-0.000189486514442149
"2018-06-19 00:00:00",XLIN01,TWTR,-0.00240411015198476
"2018-06-19 00:00:00",XLIN01,WMT,0.000529772713294508
"2018-06-19 00:00:00",XLIN01,YUMC,-0.000532930821868544
"2018-06-20 00:00:00",XLIN01,CMG,-0.000885426241098233
"2018-06-20 00:00:00",XLIN01,EBAY,0.0000634714151324898
"2018-06-20 00:00:00",XLIN01,GPRO,0.00143842094544005
"2018-06-20 00:00:00",XLIN01,INTU,0.000461754545088863
"2018-06-20 00:00:00",XLIN01,JD,-0.000166612464722786
"2018-06-20 00:00:00",XLIN01,KO,-0.000377654920038314
"2018-06-20 00:00:00",XLIN01,KR,0.0014320738039268
"2018-06-20 00:00:00",XLIN01,LQD,-0.000406217056847935
"2018-06-20 00:00:00",XLIN01,MCD,-0.001529661104693
"2018-06-20 00:00:00",XLIN01,PEP,-0.000071405342024051
"2018-06-20 00:00:00",XLIN01,SQ,0.00129323008332448
"2018-06-20 00:00:00",XLIN01,TWTR,0.00271498978229225
"2018-06-20 00:00:00",XLIN01,WMT,0
"2018-06-20 00:00:00",XLIN01,YUMC,-0.00026181958742152
"2018-06-21 00:00:00",XLIN01,CMG,-0.000554905662480291
"2018-06-21 00:00:00",XLIN01,EBAY,-0.000988079883333851
"2018-06-21 00:00:00",XLIN01,GPRO,0.000271129119986809
"2018-06-21 00:00:00",XLIN01,INTU,-0.000588105146560308
"2018-06-21 00:00:00",XLIN01,JD,-0.000679798959733689
"2018-06-21 00:00:00",XLIN01,KO,-0.000188130409786765
