tradeday,account,ticker,quantity
2018-10-30,XLIN01,SQ,10
2018-10-30,XLIN01,TEAM,40
2018-10-30,XLIN01,TWTR,29
2018-10-30,XLIN01,WMT,11
2018-10-30,XLIN01,YUMC,15
2018-10-31,XLIN01,APRN,700
2018-10-31,XLIN01,CMG,3
2018-10-31,XLIN01,CRM,7
2018-10-31,XLIN01,EBAY,10
2018-10-31,XLIN01,GPRO,49
2018-10-31,XLIN01,INTU,2
2018-10-31,XLIN01,JD,65
2018-10-31,XLIN01,KO,14
2018-10-31,XLIN01,KR,95
2018-10-31,XLIN01,LQD,8
2018-10-31,XLIN01,MCD,8
2018-10-31,XLIN01,PEP,6
2018-10-31,XLIN01,SQ,10
2018-10-31,XLIN01,TEAM,40
2018-10-31,XLIN01,TWTR,29
2018-10-31,XLIN01,WMT,11
2018-10-31,XLIN01,YUMC,15
2018-11-01,XLIN01,APRN,700
2018-11-01,XLIN01,CMG,3
2018-11-01,XLIN01,CRM,7
2018-11-01,XLIN01,EBAY,10
2018-11-01,XLIN01,GPRO,49
2018-11-01,XLIN01,INTU,2
2018-11-01,XLIN01,JD,65
2018-11-01,XLIN01,KO,14
2018-11-01,XLIN01,KR,95
2018-11-01,XLIN01,LQD,8
2018-11-01,XLIN01,MCD,8
2018-11-01,XLIN01,PEP,6
2018-11-01,XLIN01,SQ,10
2018-11-01,XLIN01,TEAM,40
2018-11-01,XLIN01,TWTR,29
2018-11-01,XLIN01,WMT,11
2018-11-01,XLIN01,YUMC,15
2018-11-02,XLIN01,APRN,700
2018-11-02,XLIN01,CMG,3
2018-11-02,XLIN01,CRM,7
2018-11-02,XLIN01,EBAY,10
2018-11-02,XLIN01,GPRO,49
2018-11-02,XLIN01,INTU,2
2018-11-02,XLIN01,JD,65
2018-11-02,XLIN01,KO,14
2018-11-02,XLIN01,KR,95
2018-11-02,XLIN01,LQD,8
2018-11-02,XLIN01,MCD,8
2018-11-02,XLIN01,PEP,6
2018-11-02,XLIN01,SQ,10
2018-11-02,XLIN01,TEAM,40
2018-11-02,XLIN01,TWTR,29
2018-11-02,XLIN01,WMT,11
2018-11-02,XLIN01,YUMC,15
2018-11-05,XLIN01,APRN,700
2018-11-05,XLIN01,CMG,3
2018-11-05,XLIN01,CRM,7
2018-11-05,XLIN01,EBAY,10
2018-11-05,XLIN01,GPRO,49
2018-11-05,XLIN01,INTU,2
2018-11-05,XLIN01,JD,65
2018-11-05,XLIN01,KO,14
2018-11-05,XLIN01,KR,95
2018-11-05,XLIN01,LQD,8
2018-11-05,XLIN01,MCD,8
2018-11-05,XLIN01,PEP,6
2018-11-05,XLIN01,SQ,10
2018-11-05,XLIN01,TEAM,40
2018-11-05,XLIN01,TWTR,29
2018-11-05,XLIN01,WMT,11
2018-11-05,XLIN01,YUMC,15
2018-11-06,XLIN01,APRN,700
2018-11-06,XLIN01,CMG,3
2018-11-06,XLIN01,CRM,7
2018-11-06,XLIN01,EBAY,10
2018-11-06,XLIN01,GPRO,49
2018-11-06,XLIN01,INTU,2
2018-11-06,XLIN01,JD,65
2018-11-06,XLIN01,KO,14
2018-11-06,XLIN01,KR,95
2018-11-06,XLIN01,LQD,8
2018-11-06,XLIN01,MCD,8
2018-11-06,XLIN01,PEP,6
2018-11-06,XLIN01,SQ,10
2018-11-06,XLIN01,TEAM,40
2018-11-06,XLIN01,TWTR,29
2018-11-06,XLIN01,WMT,11
2018-11-06,XLIN01,YUMC,15
2018-11-07,XLIN01,APRN,700
2018-11-07,XLIN01,CMG,3
2018-11-07,XLIN01,CRM,7
2018-11-07,XLIN01,EBAY,10
2018-11-07,XLIN01,GPRO,49
2018-11-07,XLIN01,INTU,2
2018-11-07,XLIN01,JD,65
2018-11-07,XLIN01,KO,14
2018-11-07,XLIN01,KR,95
2018-11-07,XLIN01,LQD,8
2018-11-07,XLIN01,MCD,8
2018-11-07,XLIN01,PEP,6
2018-11-07,XLIN01,SQ,10
2018-11-07,XLIN01,TEAM,40
2018-11-07,XLIN01,TWTR,29
2018-11-07,XLIN01,WMT,11
2018-11-07,XLIN01,YUMC,15
2018-11-08,XLIN01,APRN,700
2018-11-08,XLIN01,CMG,3
2018-11-08,XLIN01,CRM,7
2018-11-08,XLIN01,EBAY,10
2018-11-08,XLIN01,GPRO,49
2018-11-08,XLIN01,INTU,2
2018-11-08,XLIN01,JD,65
2018-11-08,XLIN01,KO,14
2018-11-08,XLIN01,KR,95
2018-11-08,XLIN01,LQD,8
2018-11-08,XLIN01,MCD,8
2018-11-08,XLIN01,PEP,6
2018-11-08,XLIN01,SPOT,7
2018-11-08,XLIN01,SQ,10
2018-11-08,XLIN01,TEAM,40
2018-11-08,XLIN01,TWTR,29
2018-11-08,XLIN01,WMT,11
2018-11-08,XLIN01,YUMC,15
2018-11-09,XLIN01,APRN,700
2018-11-09,XLIN01,CMG,3
2018-11-09,XLIN01,CRM,7
2018-11-09,XLIN01,EBAY,10
2018-11-09,XLIN01,GPRO,49
2018-11-09,XLIN01,INTU,2
2018-11-09,XLIN01,JD,65
2018-11-09,XLIN01,KO,14
2018-11-09,XLIN01,KR,95
2018-11-09,XLIN01,LQD,8
2018-11-09,XLIN01,MCD,8
2018-11-09,XLIN01,PEP,6
2018-11-09,XLIN01,SPOT,7
2018-11-09,XLIN01,SQ,10
2018-11-09,XLIN01,TEAM,40
2018-11-09,XLIN01,TWTR,29
2018-11-09,XLIN01,WMT,11
2018-11-09,XLIN01,YUMC,15
2018-11-12,XLIN01,APRN,700
2018-11-12,XLIN01,CMG,3
2018-11-12,XLIN01,CRM,7
2018-11-12,XLIN01,EBAY,10
2018-11-12,XLIN01,GPRO,49
2018-11-12,XLIN01,INTU,2
2018-11-12,XLIN01,JD,65
2018-11-12,XLIN01,KO,14
2018-11-12,XLIN01,KR,95
2018-11-12,XLIN01,LQD,8
2018-11-12,XLIN01,MCD,8
2018-11-12,XLIN01,PEP,6
2018-11-12,XLIN01,SPOT,7
2018-11-12,XLIN01,SQ,10
2018-11-12,XLIN01,TEAM,40
2018-11-12,XLIN01,TWTR,29
2018-11-12,XLIN01,WMT,11
2018-11-12,XLIN01,YUMC,15
2018-11-13,XLIN01,APRN,700
2018-11-13,XLIN01,CMG,3
2018-11-13,XLIN01,CRM,7
2018-11-13,XLIN01,EBAY,10
2018-11-13,XLIN01,GPRO,49
2018-11-13,XLIN01,INTU,2
2018-11-13,XLIN01,JD,65
2018-11-13,XLIN01,KO,14
2018-11-13,XLIN01,KR,95
2018-11-13,XLIN01,LQD,8
2018-11-13,XLIN01,MCD,8
2018-11-13,XLIN01,PEP,6
2018-11-13,XLIN01,SPOT,7
2018-11-13,XLIN01,SQ,10
2018-11-13,XLIN01,TEAM,40
2018-11-13,XLIN01,TWTR,29
2018-11-13,XLIN01,WMT,11
2018-11-13,XLIN01,YUMC,15
2018-11-14,XLIN01,APRN,700
2018-11-14,XLIN01,CMG,3
2018-11-14,XLIN01,CRM,7
2018-11-14,XLIN01,EBAY,10
2018-11-14,XLIN01,GPRO,49
2018-11-14,XLIN01,INTU,2
2018-11-14,XLIN01,JD,65
2018-11-14,XLIN01,KO,14
2018-11-14,XLIN01,KR,95
2018-11-14,XLIN01,LQD,8
2018-11-14,XLIN01,MCD,8
2018-11-14,XLIN01,PEP,6
2018-11-14,XLIN01,SPOT,7
2018-11-14,XLIN01,SQ,10
2018-11-14,XLIN01,TEAM,40
2018-11-14,XLIN01,TWTR,29
2018-11-14,XLIN01,WMT,11
2018-11-14,XLIN01,YUMC,15
2018-11-15,XLIN01,APRN,700
2018-11-15,XLIN01,CMG,3
2018-11-15,XLIN01,CRM,7
2018-11-15,XLIN01,EBAY,10
2018-11-15,XLIN01,GPRO,49
2018-11-15,XLIN01,INTU,2
2018-11-15,XLIN01,JD,65
2018-11-15,XLIN01,KO,14
2018-11-15,XLIN01,KR,95
2018-11-15,XLIN01,LQD,8
2018-11-15,XLIN01,MCD,8
2018-11-15,XLIN01,PEP,6
2018-11-15,XLIN01,SPOT,7
2018-11-15,XLIN01,SQ,10
2018-11-15,XLIN01,TEAM,40
2018-11-15,XLIN01,TWTR,29
2018-11-15,XLIN01,WMT,11
2018-11-15,XLIN01,YUMC,15
2018-11-16,XLIN01,APRN,700
2018-11-16,XLIN01,CMG,3
2018-11-16,XLIN01,CRM,7
2018-11-16,XLIN01,EBAY,10
2018-11-16,XLIN01,GPRO,49
2018-11-16,XLIN01,INTU,2
2018-11-16,XLIN01,JD,65
2018-11-16,XLIN01,KO,14
2018-11-16,XLIN01,KR,95
2018-11-16,XLIN01,LQD,8
2018-11-16,XLIN01,MCD,8
2018-11-16,XLIN01,PEP,6
2018-11-16,XLIN01,SPOT,7
2018-11-16,XLIN01,SQ,10
2018-11-16,XLIN01,TEAM,40
2018-11-16,XLIN01,TWTR,29
2018-11-16,XLIN01,WMT,11
2018-11-16,XLIN01,YUMC,15
2018-11-19,XLIN01,APRN,700
2018-11-19,XLIN01,CMG,3
2018-11-19,XLIN01,CRM,7
2018-11-19,XLIN01,EBAY,10
2018-11-19,XLIN01,GPRO,49
2018-11-19,XLIN01,INTU,2
2018-11-19,XLIN01,JD,65
2018-11-19,XLIN01,KO,14
2018-11-19,XLIN01,KR,95
2018-11-19,XLIN01,LQD,8
2018-11-19,XLIN01,MCD,8
2018-11-19,XLIN01,PEP,6
2018-11-19,XLIN01,SPOT,7
2018-11-19,XLIN01,SQ,10
2018-11-19,XLIN01,TEAM,40
2018-11-19,XLIN01,TWTR,29
2018-11-19,XLIN01,WMT,11
2018-11-19,XLIN01,YUMC,15
2018-11-20,XLIN01,APRN,700
2018-11-20,XLIN01,CMG,3
2018-11-20,XLIN01,CRM,7
2018-11-20,XLIN01,EBAY,10
2018-11-20,XLIN01,GPRO,49
2018-11-20,XLIN01,INTU,2
2018-11-20,XLIN01,JD,65
2018-11-20,XLIN01,KO,14
2018-11-20,XLIN01,KR,95
2018-11-20,XLIN01,LQD,8
2018-11-20,XLIN01,MCD,8
2018-11-20,XLIN01,PEP,6
2018-11-20,XLIN01,SPOT,7
2018-11-20,XLIN01,SQ,10
2018-11-20,XLIN01,TEAM,40
2018-11-20,XLIN01,TWTR,29
2018-11-20,XLIN01,WMT,11
2018-11-20,XLIN01,YUMC,15
2018-11-21,XLIN01,APRN,700
2018-11-21,XLIN01,CMG,3
2018-11-21,XLIN01,CRM,7
2018-11-21,XLIN01,EBAY,10
2018-11-21,XLIN01,GPRO,49
2018-11-21,XLIN01,INTU,2
2018-11-21,XLIN01,JD,65
2018-11-21,XLIN01,KO,14
2018-11-21,XLIN01,KR,95
2018-11-21,XLIN01,LQD,8
2018-11-21,XLIN01,MCD,8
2018-11-21,XLIN01,PEP,6
2018-11-21,XLIN01,SPOT,7
2018-11-21,XLIN01,SQ,10
2018-11-21,XLIN01,TEAM,40
2018-11-21,XLIN01,TWTR,29
2018-11-21,XLIN01,WMT,11
2018-11-21,XLIN01,YUMC,15
2018-11-22,XLIN01,APRN,700
2018-11-22,XLIN01,CMG,3
2018-11-22,XLIN01,CRM,7
2018-11-22,XLIN01,EBAY,10
2018-11-22,XLIN01,GPRO,49
2018-11-22,XLIN01,INTU,2
2018-11-22,XLIN01,JD,65
2018-11-22,XLIN01,KO,14
2018-11-22,XLIN01,KR,95
2018-11-22,XLIN01,LQD,8
2018-11-22,XLIN01,MCD,8
2018-11-22,XLIN01,PEP,6
2018-11-22,XLIN01,SPOT,7
2018-11-22,XLIN01,SQ,10
2018-11-22,XLIN01,TEAM,40
2018-11-22,XLIN01,TWTR,29
2018-11-22,XLIN01,WMT,11
2018-11-22,XLIN01,YUMC,15
2018-11-23,XLIN01,APRN,700
2018-11-23,XLIN01,CMG,3
2018-11-23,XLIN01,CRM,7
2018-11-23,XLIN01,EBAY,10
2018-11-23,XLIN01,GPRO,49
2018-11-23,XLIN01,INTU,2
2018-11-23,XLIN01,JD,65
2018-11-23,XLIN01,KO,14
2018-11-23,XLIN01,KR,95
2018-11-23,XLIN01,LQD,8
2018-11-23,XLIN01,MCD,8
2018-11-23,XLIN01,PEP,6
2018-11-23,XLIN01,SPOT,7
2018-11-23,XLIN01,SQ,10
2018-11-23,XLIN01,TEAM,40
2018-11-23,XLIN01,TWTR,29
2018-11-23,XLIN01,WMT,11
2018-11-23,XLIN01,YUMC,15
2018-11-26,XLIN01,APRN,700
2018-11-26,XLIN01,CMG,3
2018-11-26,XLIN01,CRM,7
2018-11-26,XLIN01,EBAY,10
2018-11-26,XLIN01,GPRO,49
2018-11-26,XLIN01,INTU,2
2018-11-26,XLIN01,JD,65
2018-11-26,XLIN01,KO,14
2018-11-26,XLIN01,KR,95
2018-11-26,XLIN01,LQD,8
2018-11-26,XLIN01,MCD,8
2018-11-26,XLIN01,PEP,6
2018-11-26,XLIN01,SPOT,7
2018-11-26,XLIN01,SQ,10
2018-11-26,XLIN01,TEAM,40
2018-11-26,XLIN01,TWTR,29
2018-11-26,XLIN01,WMT,11
2018-11-26,XLIN01,YUMC,15
2018-11-27,XLIN01,APRN,700
2018-11-27,XLIN01,CMG,3
2018-11-27,XLIN01,CRM,7
2018-11-27,XLIN01,EBAY,10
2018-11-27,XLIN01,GPRO,49
2018-11-27,XLIN01,INTU,2
2018-11-27,XLIN01,JD,65
2018-11-27,XLIN01,KO,14
2018-11-27,XLIN01,KR,95
2018-11-27,XLIN01,LQD,8
2018-11-27,XLIN01,MCD,8
2018-11-27,XLIN01,PEP,6
2018-11-27,XLIN01,SPOT,7
2018-11-27,XLIN01,SQ,10
2018-11-27,XLIN01,TEAM,40
2018-11-27,XLIN01,TWTR,29
2018-11-27,XLIN01,WMT,11
2018-11-27,XLIN01,YUMC,15
2018-11-28,XLIN01,APRN,700
2018-11-28,XLIN01,CMG,3
2018-11-28,XLIN01,CRM,7
2018-11-28,XLIN01,EBAY,10
2018-11-28,XLIN01,GPRO,49
2018-11-28,XLIN01,INTU,2
2018-11-28,XLIN01,JD,65
2018-11-28,XLIN01,KO,14
2018-11-28,XLIN01,KR,95
2018-11-28,XLIN01,LQD,8
2018-11-28,XLIN01,MCD,8
2018-11-28,XLIN01,PEP,6
2018-11-28,XLIN01,SPOT,7
2018-11-28,XLIN01,SQ,10
2018-11-28,XLIN01,TEAM,40
2018-11-28,XLIN01,TWTR,29
2018-11-28,XLIN01,WMT,11
2018-11-28,XLIN01,YUMC,15
2018-11-29,XLIN01,APRN,700
2018-11-29,XLIN01,CMG,3
2018-11-29,XLIN01,CRM,7
2018-11-29,XLIN01,EBAY,10
2018-11-29,XLIN01,GPRO,49
2018-11-29,XLIN01,INTU,2
2018-11-29,XLIN01,JD,65
2018-11-29,XLIN01,KO,14
2018-11-29,XLIN01,KR,95
2018-11-29,XLIN01,LQD,8
2018-11-29,XLIN01,MCD,8
2018-11-29,XLIN01,PEP,6
2018-11-29,XLIN01,SPOT,7
2018-11-29,XLIN01,SQ,10
2018-11-29,XLIN01,TEAM,40
2018-11-29,XLIN01,TWTR,29
2018-11-29,XLIN01,WMT,11
2018-11-29,XLIN01,YUMC,15
2018-11-30,XLIN01,APRN,700
2018-11-30,XLIN01,CMG,3
2018-11-30,XLIN01,CRM,7
2018-11-30,XLIN01,EBAY,10
2018-11-30,XLIN01,GPRO,49
2018-11-30,XLIN01,INTU,2
2018-11-30,XLIN01,JD,65
2018-11-30,XLIN01,KO,14
2018-11-30,XLIN01,KR,95
2018-11-30,XLIN01,LQD,8
2018-11-30,XLIN01,MCD,8
2018-11-30,XLIN01,PEP,6
2018-11-30,XLIN01,SPOT,7
2018-11-30,XLIN01,SQ,10
2018-11-30,XLIN01,TEAM,40
2018-11-30,XLIN01,TWTR,29
2018-11-30,XLIN01,WMT,11
2018-11-30,XLIN01,YUMC,15
2018-12-03,XLIN01,APRN,700
2018-12-03,XLIN01,CMG,3
2018-12-03,XLIN01,CRM,7
2018-12-03,XLIN01,EBAY,10
2018-12-03,XLIN01,GPRO,49
2018-12-03,XLIN01,INTU,2
2018-12-03,XLIN01,JD,65
2018-12-03,XLIN01,KO,14
2018-12-03,XLIN01,KR,95
2018-12-03,XLIN01,LQD,8
2018-12-03,XLIN01,MCD,8
2018-12-03,XLIN01,PEP,6
2018-12-03,XLIN01,SPOT,7
2018-12-03,XLIN01,SQ,10
2018-12-03,XLIN01,TEAM,40
2018-12-03,XLIN01,TWTR,29
2018-12-03,XLIN01,WMT,11
2018-12-03,XLIN01,YUMC,15
2018-12-04,XLIN01,APRN,700
2018-12-04,XLIN01,CMG,3
2018-12-04,XLIN01,CRM,7
2018-12-04,XLIN01,EBAY,10
2018-12-04,XLIN01,GPRO,49
2018-12-04,XLIN01,INTU,2
2018-12-04,XLIN01,JD,65
2018-12-04,XLIN01,KO,14
2018-12-04,XLIN01,KR,95
2018-12-04,XLIN01,LQD,8
2018-12-04,XLIN01,MCD,8
2018-12-04,XLIN01,PEP,6
2018-12-04,XLIN01,SPOT,7
2018-12-04,XLIN01,SQ,10
2018-12-04,XLIN01,TEAM,40
2018-12-04,XLIN01,TWTR,29
2018-12-04,XLIN01,WMT,11
2018-12-04,XLIN01,YUMC,15
2018-12-05,XLIN01,APRN,700
2018-12-05,XLIN01,CMG,3
2018-12-05,XLIN01,CRM,7
2018-12-05,XLIN01,EBAY,10
2018-12-05,XLIN01,GPRO,49
2018-12-05,XLIN01,INTU,2
2018-12-05,XLIN01,JD,65
2018-12-05,XLIN01,KO,14
2018-12-05,XLIN01,KR,95
2018-12-05,XLIN01,LQD,8
2018-12-05,XLIN01,MCD,8
2018-12-05,XLIN01,PEP,6
2018-12-05,XLIN01,SPOT,7
2018-12-05,XLIN01,SQ,10
2018-12-05,XLIN01,TEAM,40
2018-12-05,XLIN01,TWTR,29
2018-12-05,XLIN01,WMT,11
2018-12-05,XLIN01,YUMC,15
2018-12-06,XLIN01,APRN,700
2018-12-06,XLIN01,CMG,3
2018-12-06,XLIN01,CRM,7
2018-12-06,XLIN01,EBAY,10
2018-12-06,XLIN01,GPRO,49
2018-12-06,XLIN01,INTU,2
2018-12-06,XLIN01,JD,65
2018-12-06,XLIN01,KO,14
2018-12-06,XLIN01,KR,95
2018-12-06,XLIN01,LQD,8
2018-12-06,XLIN01,MCD,8
2018-12-06,XLIN01,PEP,6
2018-12-06,XLIN01,SPOT,7
2018-12-06,XLIN01,SQ,10
2018-12-06,XLIN01,TEAM,40
2018-12-06,XLIN01,TWTR,29
2018-12-06,XLIN01,WMT,11
2018-12-06,XLIN01,YUMC,15
2018-12-07,XLIN01,APRN,700
2018-12-07,XLIN01,CMG,3
2018-12-07,XLIN01,CRM,7
2018-12-07,XLIN01,EBAY,10
2018-12-07,XLIN01,GPRO,49
2018-12-07,XLIN01,INTU,2
2018-12-07,XLIN01,JD,65
2018-12-07,XLIN01,KO,14
2018-12-07,XLIN01,KR,95
2018-12-07,XLIN01,LQD,8
2018-12-07,XLIN01,MCD,8
2018-12-07,XLIN01,PEP,6
2018-12-07,XLIN01,SPOT,7
2018-12-07,XLIN01,SQ,10
2018-12-07,XLIN01,TEAM,40
2018-12-07,XLIN01,TWTR,29
2018-12-07,XLIN01,WMT,11
2018-12-07,XLIN01,YUMC,15
2018-12-10,XLIN01,APRN,700
2018-12-10,XLIN01,CMG,3
2018-12-10,XLIN01,CRM,7
2018-12-10,XLIN01,EBAY,10
2018-12-10,XLIN01,GPRO,49
2018-12-10,XLIN01,INTU,2
2018-12-10,XLIN01,JD,65
2018-12-10,XLIN01,KO,14
2018-12-10,XLIN01,KR,95
2018-12-10,XLIN01,LQD,8
2018-12-10,XLIN01,MCD,8
2018-12-10,XLIN01,PEP,6
2018-12-10,XLIN01,SPOT,7
2018-12-10,XLIN01,SQ,10
2018-12-10,XLIN01,TEAM,40
2018-12-10,XLIN01,TWTR,29
2018-12-10,XLIN01,WMT,11
2018-12-10,XLIN01,YUMC,15
2018-12-11,XLIN01,APRN,700
2018-12-11,XLIN01,CMG,3
2018-12-11,XLIN01,CRM,7
2018-12-11,XLIN01,EBAY,10
2018-12-11,XLIN01,GPRO,49
2018-12-11,XLIN01,INTU,2
2018-12-11,XLIN01,JD,65
2018-12-11,XLIN01,KO,14
2018-12-11,XLIN01,KR,95
2018-12-11,XLIN01,LQD,8
2018-12-11,XLIN01,MCD,8
2018-12-11,XLIN01,PEP,6
2018-12-11,XLIN01,SPOT,7
2018-12-11,XLIN01,SQ,10
2018-12-11,XLIN01,TEAM,40
2018-12-11,XLIN01,TWTR,29
2018-12-11,XLIN01,WMT,11
2018-12-11,XLIN01,YUMC,15
2018-12-12,XLIN01,APRN,700
2018-12-12,XLIN01,CMG,3
2018-12-12,XLIN01,CRM,7
2018-12-12,XLIN01,EBAY,10
2018-12-12,XLIN01,GPRO,49
2018-12-12,XLIN01,INTU,2
2018-12-12,XLIN01,JD,65
2018-12-12,XLIN01,KO,14
2018-12-12,XLIN01,KR,95
2018-12-12,XLIN01,LQD,8
2018-12-12,XLIN01,MCD,8
2018-12-12,XLIN01,PEP,6
2018-12-12,XLIN01,SPOT,7
2018-12-12,XLIN01,SQ,10
2018-12-12,XLIN01,TEAM,40
2018-12-12,XLIN01,TWTR,29
2018-12-12,XLIN01,WMT,11
2018-12-12,XLIN01,YUMC,15
2018-12-13,XLIN01,APRN,700
2018-12-13,XLIN01,CMG,3
2018-12-13,XLIN01,CRM,7
2018-12-13,XLIN01,EBAY,10
2018-12-13,XLIN01,GPRO,49
2018-12-13,XLIN01,INTU,2
2018-12-13,XLIN01,JD,65
2018-12-13,XLIN01,KO,14
2018-12-13,XLIN01,KR,95
2018-12-13,XLIN01,LQD,8
2018-12-13,XLIN01,MCD,8
2018-12-13,XLIN01,PEP,6
2018-12-13,XLIN01,SPOT,7
2018-12-13,XLIN01,SQ,10
2018-12-13,XLIN01,TEAM,40
2018-12-13,XLIN01,TWTR,29
2018-12-13,XLIN01,WMT,11
2018-12-13,XLIN01,YUMC,15
2018-12-14,XLIN01,APRN,700
2018-12-14,XLIN01,CMG,3
2018-12-14,XLIN01,CRM,7
2018-12-14,XLIN01,EBAY,10
2018-12-14,XLIN01,GPRO,49
2018-12-14,XLIN01,INTU,2
2018-12-14,XLIN01,JD,65
2018-12-14,XLIN01,KO,14
2018-12-14,XLIN01,KR,95
2018-12-14,XLIN01,LQD,8
2018-12-14,XLIN01,MCD,8
2018-12-14,XLIN01,PEP,6
2018-12-14,XLIN01,SPOT,7
2018-12-14,XLIN01,SQ,10
2018-12-14,XLIN01,TEAM,40
2018-12-14,XLIN01,TWTR,29
2018-12-14,XLIN01,WMT,11
2018-12-14,XLIN01,YUMC,15
2018-12-17,XLIN01,APRN,700
2018-12-17,XLIN01,CMG,3
2018-12-17,XLIN01,CRM,7
2018-12-17,XLIN01,EBAY,10
2018-12-17,XLIN01,GPRO,49
2018-12-17,XLIN01,INTU,2
2018-12-17,XLIN01,JD,65
2018-12-17,XLIN01,KO,14
2018-12-17,XLIN01,KR,95
2018-12-17,XLIN01,LQD,8
2018-12-17,XLIN01,MCD,8
2018-12-17,XLIN01,PEP,6
2018-12-17,XLIN01,SPOT,7
2018-12-17,XLIN01,SQ,10
2018-12-17,XLIN01,TEAM,40
2018-12-17,XLIN01,TWTR,29
2018-12-17,XLIN01,WMT,11
2018-12-17,XLIN01,YUMC,15
2018-12-18,XLIN01,APRN,700
2018-12-18,XLIN01,CMG,3
2018-12-18,XLIN01,CRM,7
2018-12-18,XLIN01,EBAY,10
2018-12-18,XLIN01,GPRO,49
2018-12-18,XLIN01,INTU,2
2018-12-18,XLIN01,JD,65
2018-12-18,XLIN01,KO,14
2018-12-18,XLIN01,KR,95
2018-12-18,XLIN01,LQD,8
2018-12-18,XLIN01,MCD,8
2018-12-18,XLIN01,PEP,6
2018-12-18,XLIN01,SPOT,7
2018-12-18,XLIN01,SQ,10
2018-12-18,XLIN01,TEAM,40
2018-12-18,XLIN01,TWTR,29
2018-12-18,XLIN01,WMT,11
2018-12-18,XLIN01,YUMC,15
2018-12-19,XLIN01,APRN,700
2018-12-19,XLIN01,CMG,3
2018-12-19,XLIN01,CRM,7
2018-12-19,XLIN01,EBAY,10
2018-12-19,XLIN01,GPRO,49
2018-12-19,XLIN01,INTU,2
2018-12-19,XLIN01,JD,65
2018-12-19,XLIN01,KO,14
2018-12-19,XLIN01,KR,95
2018-12-19,XLIN01,LQD,8
2018-12-19,XLIN01,MCD,8
2018-12-19,XLIN01,PEP,6
2018-12-19,XLIN01,SPOT,7
2018-12-19,XLIN01,SQ,10
2018-12-19,XLIN01,TEAM,40
2018-12-19,XLIN01,TWTR,29
2018-12-19,XLIN01,WMT,11
2018-12-19,XLIN01,YUMC,15
2018-12-20,XLIN01,APRN,700
2018-12-20,XLIN01,CMG,3
2018-12-20,XLIN01,CRM,7
2018-12-20,XLIN01,EBAY,10
2018-12-20,XLIN01,GPRO,49
2018-12-20,XLIN01,INTU,2
2018-12-20,XLIN01,JD,65
2018-12-20,XLIN01,KO,14
2018-12-20,XLIN01,KR,95
2018-12-20,XLIN01,LQD,8
2018-12-20,XLIN01,MCD,8
2018-12-20,XLIN01,PEP,6
2018-12-20,XLIN01,SPOT,7
2018-12-20,XLIN01,SQ,10
2018-12-20,XLIN01,TEAM,40
2018-12-20,XLIN01,TWTR,29
2018-12-20,XLIN01,WMT,11
2018-12-20,XLIN01,YUMC,15
2018-12-21,XLIN01,APRN,700
2018-12-21,XLIN01,CMG,3
2018-12-21,XLIN01,CRM,7
2018-12-21,XLIN01,EBAY,10
2018-12-21,XLIN01,GPRO,49
2018-12-21,XLIN01,INTU,2
2018-12-21,XLIN01,JD,65
2018-12-21,XLIN01,KO,14
2018-12-21,XLIN01,KR,95
2018-12-21,XLIN01,LQD,8
2018-12-21,XLIN01,MCD,8
2018-12-21,XLIN01,PEP,6
2018-12-21,XLIN01,SPOT,7
2018-12-21,XLIN01,SQ,10
2018-12-21,XLIN01,TEAM,40
2018-12-21,XLIN01,TWTR,29
2018-12-21,XLIN01,WMT,11
2018-12-21,XLIN01,YUMC,15
2018-12-24,XLIN01,APRN,700
2018-12-24,XLIN01,CMG,3
2018-12-24,XLIN01,CRM,7
2018-12-24,XLIN01,EBAY,10
2018-12-24,XLIN01,GPRO,49
2018-12-24,XLIN01,INTU,2
2018-12-24,XLIN01,JD,65
2018-12-24,XLIN01,KO,14
2018-12-24,XLIN01,KR,95
2018-12-24,XLIN01,LQD,8
2018-12-24,XLIN01,MCD,8
2018-12-24,XLIN01,PEP,6
2018-12-24,XLIN01,SPOT,7
2018-12-24,XLIN01,SQ,10
2018-12-24,XLIN01,TEAM,40
2018-12-24,XLIN01,TWTR,29
2018-12-24,XLIN01,WMT,11
2018-12-24,XLIN01,YUMC,15
2018-12-25,XLIN01,APRN,700
2018-12-25,XLIN01,CMG,3
2018-12-25,XLIN01,CRM,7
2018-12-25,XLIN01,EBAY,10
2018-12-25,XLIN01,GPRO,49
2018-12-25,XLIN01,INTU,2
2018-12-25,XLIN01,JD,65
2018-12-25,XLIN01,KO,14
2018-12-25,XLIN01,KR,95
2018-12-25,XLIN01,LQD,8
2018-12-25,XLIN01,MCD,8
2018-12-25,XLIN01,PEP,6
2018-12-25,XLIN01,SPOT,7
2018-12-25,XLIN01,SQ,10
2018-12-25,XLIN01,TEAM,40
2018-12-25,XLIN01,TWTR,29
2018-12-25,XLIN01,WMT,11
2018-12-25,XLIN01,YUMC,15
2018-12-26,XLIN01,APRN,700
2018-12-26,XLIN01,CMG,3
2018-12-26,XLIN01,CRM,7
2018-12-26,XLIN01,EBAY,10
2018-12-26,XLIN01,GPRO,49
2018-12-26,XLIN01,INTU,2
2018-12-26,XLIN01,JD,65
2018-12-26,XLIN01,KO,14
2018-12-26,XLIN01,KR,95
2018-12-26,XLIN01,LQD,8
